preset,anchor,z,H_code,H_phys
vacuum_plus_matter,Planck_67p4,1.3110266663603753,0.7254615171749251,201.26294202999657
vacuum_plus_matter,Planck_67p4,1.2795070569547784,0.7129154390474296,197.78231551143085
vacuum_plus_matter,Planck_67p4,1.2484173369102791,0.7005774170174669,194.3594094663919
vacuum_plus_matter,Planck_67p4,1.2177516430557827,0.6884440657793631,190.99328471814385
vacuum_plus_matter,Planck_67p4,1.1875041921867586,0.6765120543901075,187.68301717164636
vacuum_plus_matter,Planck_67p4,1.157669279974594,0.6647781054027082,184.42769757312317
vacuum_plus_matter,Planck_67p4,1.1282412798908208,0.653238994013272,181.22643127343912
vacuum_plus_matter,Planck_67p4,1.0992146421460158,0.6418915472215896,178.078337995223
vacuum_plus_matter,Planck_67p4,1.0705838926431737,0.6307326430050124,174.98255160367862
vacuum_plus_matter,Planck_67p4,1.0423436319453523,0.6197592095054143,171.93821988102556
vacuum_plus_matter,Planck_67p4,1.014488534257402,0.6089682242290256,168.94450430451116
vacuum_plus_matter,Planck_67p4,0.9870133464215791,0.5983567132589421,166.00057982793876
vacuum_plus_matter,Planck_67p4,0.9599128869268594,0.5879217504801034,163.10563466665576
vacuum_plus_matter,Planck_67p4,0.9331820449317643,0.5776604568165463,160.2588700859464
vacuum_plus_matter,Planck_67p4,0.9068157793005129,0.5675699994807384,157.45950019277643
vacuum_plus_matter,Planck_67p4,0.8808091176523218,0.5576475912348006,154.70675173083615
vacuum_plus_matter,Planck_67p4,0.8551571554236685,0.5478904896634295,151.9998638788288
vacuum_plus_matter,Planck_67p4,0.8298550549433468,0.5382959964583371,149.3380880519546
vacuum_plus_matter,Planck_67p4,0.804898044520137,0.5288614567140221,146.7206877065384
vacuum_plus_matter,Planck_67p4,0.7802814175429174,0.5195842582346958,144.1469381477521
vacuum_plus_matter,Planck_67p4,0.7560005315930511,0.5104618308521854,141.61612634038187
vacuum_plus_matter,Planck_67p4,0.7320508075688787,0.5014916457546404,139.12755072259313
vacuum_plus_matter,Planck_67p4,0.7084277288221505,0.4926712148258707,136.68052102264485
vacuum_plus_matter,Planck_67p4,0.6851268403062374,0.48399808999514937,134.27435807850694
vacuum_plus_matter,Planck_67p4,0.6621437477359597,0.47546986259731283,131.9083936603343
vacuum_plus_matter,Planck_67p4,0.6394741167588744,0.4670841627429953,129.58197029575285
vacuum_plus_matter,Planck_67p4,0.6171136721378656,0.4588386586988377,127.29444109791223
vacuum_plus_matter,Planck_67p4,0.5950581969448812,0.4507310562775121,125.04516959626197
vacuum_plus_matter,Planck_67p4,0.5733035317656698,0.44275909823740595,122.83352957000739
vacuum_plus_matter,Planck_67p4,0.5518455739153612,0.43492056369181326,120.65890488420291
vacuum_plus_matter,Planck_67p4,0.5306802766647454,0.4272132675274815,118.52068932844121
vacuum_plus_matter,Planck_67p4,0.5098036484771065,0.4196350598323655,116.41828645809619
vacuum_plus_matter,Planck_67p4,0.4892117522554629,0.4121838253324426,114.35110943808027
vacuum_plus_matter,Planck_67p4,0.46890070460007527,0.4048574828374443,112.31858088907498
vacuum_plus_matter,Planck_67p4,0.44886667507608147,0.3976539846953639,110.32013273619638
vacuum_plus_matter,Planck_67p4,0.42910588549111917,0.3905713162555988,108.35520606005623
vacuum_plus_matter,Planck_67p4,0.40961460918280146,0.383607495340592,106.42325095018052
vacuum_plus_matter,Planck_67p4,0.3903891703159106,0.3767605717258358,104.52372636074841
vacuum_plus_matter,Planck_67p4,0.3714259431891769,0.37002862662810626,102.6560999686144
vacuum_plus_matter,Planck_67p4,0.35272135155151174,0.3634097722017958,100.81984803357717
vacuum_plus_matter,Planck_67p4,0.3342718679275669,0.3569021510432154,99.0144552608593
vacuum_plus_matter,Planck_67p4,0.3160740129524937,0.35050393570273974,97.23941466576308
vacuum_plus_matter,Planck_67p4,0.2981243547157717,0.3442133282046696,95.49422744046704
vacuum_plus_matter,Planck_67p4,0.2804195081139915,0.33802855957468847,93.77840282292955
vacuum_plus_matter,Planck_67p4,0.26295613421246045,0.331947889374792,92.0914579678654
vacuum_plus_matter,Planck_67p4,0.24573093961551828,0.3259696052455709,90.43291781976245
