preset,z,H_code,E_grut,in_domain,status
vacuum_plus_matter,0.29219570371863113,0.3421400653174067,1.4082944717387929,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.26875063277247313,0.3339633192231651,1.3746378863557,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.24573093961552184,0.3259696052455707,1.341734685753153,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.22312890636694993,0.31815491900365783,1.3095683873611499,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.20093695517600718,0.31051534203657305,1.2781228622684149,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.17914764568137076,0.30304703996957366,1.247382327673399,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.1577536725165951,0.29574626071855203,1.2173313394938632,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.13674786286081786,0.28860933273226264,1.1879547851316463,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.11612317403390882,0.2816326632714454,1.1592378763893076,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.09587269113524877,0.2748127367240552,1.131166142535384,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.07598962472535042,0.26814611295582363,1.1037254235150815,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.056467308549542405,0.26162942569539255,1.0769018633032665,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.037299197302955056,0.25525938095327627,1.050681903396704,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,0.01847886443605673,0.24903275547392162,1.0250522764425265,True,OUT_OF_DOMAIN_HIGH_Z
vacuum_plus_matter,4.440892098500626e-15,0.2429463952201511,1.0,True,OUT_OF_DOMAIN_HIGH_Z
