z,H_code,E_z
0.9120601059744229,0.5695745584791083,2.3444453990066463
0.9050708687913218,0.5669033079776647,2.3334501730885044
0.8981071796734978,0.5642439942875933,2.3225040806895545
0.8911689452339877,0.5615965651526007,2.3116069067158733
0.8842560724271888,0.5589609685418312,2.3007584370014684
0.8773684685476129,0.5563371526489003,2.289958458304302
0.8705060412286414,0.5537250658909334,2.2792067583023323
0.863668698441288,0.5511246569076093,2.268503125589578
0.8568563484929639,0.5485358745602061,2.2578473496721894
0.850068900026248,0.5459586679306531,2.2472392209645466
0.8433062620176626,0.5433929863205851,2.236678530785369
0.8365683437764515,0.5408387792504015,2.226165071353838
0.8298550549433648,0.5382959964583294,2.2156986357857447
0.8231663054894462,0.5357645878994903,2.2052790180896467
0.8165020057148271,0.5332445037449715,2.194906013163044
0.8098620662475213,0.5307356943809002,2.1845794167885724
0.80324639804223,0.5282381104075229,2.174299025630209
0.7966549123791438,0.5257517026382881,2.1640646372295014
0.7900875208627551,0.5232764220989322,2.1538760500018004
0.7835441354206729,0.5208122200265709,2.1437330632325238
0.7770246683024407,0.5183590478687928,2.1336354770734243
0.7705290320783598,0.5159168572827583,2.1235830925388783
0.7640571396383176,0.5134856001343007,2.113575711502191
0.7576089041906187,0.5110652284970327,2.1036131366919135
0.7511842392608212,0.5086556946514562,2.09369517168818
0.744783058690577,0.506256951084075,2.083821620919058
0.7384052766364766,0.5038689504865124,2.0739922896569136
0.7320508075688974,0.5014916457546321,2.064206984014794
0.7257195662708571,0.499124989987663,2.0544655109428245
0.7194114678368706,0.49676893648732756,2.044767678224621
0.7131264276718119,0.49442343875697337,2.0351132944737165
0.7068643614897789,0.4920884505007096,2.025502169130004
0.7006251853129637,0.48976392562254595,2.0159341124561965
0.6944088154705259,0.48744981822553635,2.0064089355342967
0.6882151685974713,0.4851460826109248,1.9969264502620863
0.6820441616335331,0.48285267327729664,1.9874864693496301
0.6758957118220585,0.48056954491973214,1.9780888063157922
0.669769736708898,0.4782966524289638,1.9687332754847675
0.6636661541413014,0.47603395089053796,1.959419691982631
0.6575848822668142,0.4737813955839793,1.9501478717338985
0.6515258395321815,0.4715389419819591,1.9409176314581034
0.6454889446822529,0.469306545749467,1.9317287886663868
0.6394741167588944,0.4670841627429863,1.922581161658104
0.633481275099901,0.46487174900967315,1.913474569517445
0.627510339337916,0.4626692607865381,1.9044088321100663
0.6215612293993531,0.46047665449963276,1.8953837700797425
0.6156338655033227,0.45829388676323807,1.8863992048450255
0.6097281681605613,0.456120914379058,1.8774549585959257
0.6038440581723663,0.4539576943354149,1.8685508542905995
0.5979814566295338,0.45180418380644927,1.8596867156520565
0.5921402849113,0.4496603401513227,1.850862367164877
0.5863204646842868,0.4475261209134244,1.8420776340719474
0.5805219179014514,0.44540148381958033,1.8333323423712045
0.5747445668010405,0.44328638677926663,1.824626318812398
0.5689883339055464,0.441180787883826,1.8159593908938638
0.5632531420206677,0.43908464540568737,1.8073313868593144
0.5575389142342759,0.43699791779758873,1.7987421356946374
0.5518455739153818,0.43492056369180376,1.7901914671247143
0.5461730447131092,0.43285254189937133,1.7816792116102478
0.5405212505556709,0.43079381140932804,1.7732052003446028
0.5348901156493475,0.42874433138794493,1.7647692652506657
0.5292795644774722,0.4267040611779665,1.7563712389777106
0.5236895217994177,0.42467296029785334,1.7480109548982836
0.5181199126495868,0.4226509884410282,1.7396882471050974
0.5125706623364072,0.42063810547512476,1.7314029504079411
0.5070416964413305,0.41863427144123977,1.723154900330601
0.5015329408178333,0.4166394465531889,1.7149439331077974
0.4960443215904231,0.41465359119676487,1.7067698856821314
0.4905757651536482,0.41267666592899926,1.6986325957010462
0.48512719817110983,0.41070863147742753,1.690531901513802
0.47969854757447883,0.4087494487393567,1.6824676421684615
0.4742897405625164,0.4067990787811368,1.6744396574088907
0.4689007046000968,0.4048574828374345,1.6664477876717705
0.46353136741723544,0.40292462231051096,1.6584918740836223
0.4581816570081194,0.4010004587695017,1.6505717584578452
0.4528515016301411,0.3990849539497003,1.642687283291767
0.44754082980293797,0.3971780697518444,1.6348382917637057
