z,fsigma8_compare
0.375197784042002,0.6540885232892417
0.37017096325519083,0.657667912838381
0.36516251722691706,0.6612722366643083
0.3601723787911193,0.6649017316503294
0.3552004810272522,0.6685566375715967
0.35024675725938703,0.6722371971391891
0.34531114105531935,0.6759436560449928
0.3403935662256765,0.6796762630074015
0.33549396682303145,0.6834352698178556
0.33061227714101693,0.6872209313882377
0.3257484317134458,0.691033505799139
0.32090236531343197,0.6948732543490224
0.31607401295251614,0.6987404416042943
0.3112633098797939,0.7026353354503113
0.30647019158104793,0.7065582071433367
0.30169459377788277,0.7105093313634724
0.29693645242686206,0.7144889862685818
0.29219570371865067,0.7184974535492324
0.28747228407715797,0.7225350184846743
0.2827661301586868,0.7266019699998819
0.2780771788510821,0.7306986007236784
0.27340536727288556,0.7348252070479729
0.26875063277249267,0.7389820891881278
0.26411291292731165,0.7431695512444868
0.2594921455429269,0.7473879012650891
0.2548882686522649,0.7516374513095944
0.250301220514763,0.7559185175144483
0.24573093961554138,0.7602314201593129
0.2411773646645785,0.7645764837347965
0.23664043459588902,0.7689540370115081
0.2321200885667043,0.7733644131104669
0.22761626595665763,0.7778079495749008
0.2231289063669697,0.7822849884434642
0.21865794961964014,0.7867958763249053
0.21420333575663997,0.7913409644742241
0.2097650050391071,0.7959206088703462
0.20534289794654548,0.8005351702953543
0.20093695517602694,0.8051850144153131
0.1965471176413962,0.809870511862722
0.1921733264724781,0.8145920383206379
0.18781552301428794,0.8193499746085038
0.1834736488262454,0.8241447067697287
0.17914764568139052,0.8289766261610534
0.17483745556560315,0.8338461295437521
0.17054302067682414,0.8387536191767098
0.16626428342428134,0.843699502911422
0.162001186427716,0.8486841942889619
0.15775367251661487,0.853708112638964
0.1535216847294416,0.8587716831806728
0.14930516631287438,0.8638753371261081
0.14510406072104454,0.8690195117853958
0.14091831161477741,0.8742046506743206
0.13674786286083762,0.8794312036241523
0.1325926585311763,0.8846996268938089
0.1284526429021806,0.8900103832844022
0.12432776045392657,0.8953639422562369
0.12021795586943496,0.9007607800483223
0.11612317403392858,0.9062013798004511
0.11204336003409465,0.9116862316779237
0.10797845915734627,0.9172158329989735
0.10392841689109078,0.9227906883649669
0.099893178921997,0.9284113097934495
0.09587269113526853,0.9340782168541082
0.0918668996139167,0.9397919368077261
0.08787575063803765,0.9455530047482053
0.0838991906840929,0.9513619637477427
0.07993716642419035,0.9572193650052319
0.07598962472536996,0.9631257679979811
0.07205651264889124,0.9690817406368343
0.06813777744952221,0.9750878594247802
0.06423336657483336,0.9811447096191472
0.060343227664492405,0.9872528853974716
0.056467308549561945,0.993412990027146
0.05260555725180027,0.9996256360389396
0.04875792198296325,1.0058914454044985
0.04492435114411175,1.012211049717935
0.041104793324917344,1.0185850903816094
0.03729919730297482,1.0250142187962268
0.033507512043114085,1.031499096555357
0.029729686696716495,1.0380403956445048
0.025965670601032054,1.0446387986448518
0.022215413278501073,1.0512949989418017
0.018478864436076492,1.0580097009384561
0.014755973964549307,1.0647836202741645
0.01104669193787755,1.0716174840482826
0.007350968612515718,1.0785120310492904
0.0036687544267481886,1.085468011989417
2.4202861936828413e-14,1.0924861897449287
