m_kg,t_dp_s,t_grut_s,enhancement
1e-18,1580119.5939466585,571.9924766969413,0.0003619931547512033
2.511886431509582e-16,25.043207877204747,14.367801411406061,0.5737204866827051
6.309573444801943e-14,0.0003969080968197026,0.36090285415935064,909.2856937188975
1.5848931924611107e-11,6.290569406822475e-09,0.00906546982455956,1441120.7059773558
3.981071705534969e-09,9.969880629577068e-14,0.00022771430647570683,2284022396.4182677
1e-06,1.5801195939466586e-18,5.7199247669694185e-06,3619931547512.0366
