m_kg,t_dp_s,t_grut_s,enhancement
1e-18,1580119.5939466585,4740363522198.758,3000003.0
2.511886431509582e-16,25.043207877204747,75129698.76123787,3000003.0
6.309573444801943e-14,0.0003969080968197026,1190.7254811833984,3000003.0000000005
1.5848931924611107e-11,6.290569406822475e-09,0.018871727092175647,3000003.0000000005
3.981071705534969e-09,9.969880629577068e-14,2.9909671798373096e-07,3000003.0000000005
1e-06,1.5801195939466586e-18,4.740363522198758e-12,3000003.0
