r_arcsec,kappa_obs,kappa_baseline,kappa_grut,kappa_ratio,gamma_t_obs,gamma_t_baseline,gamma_t_grut,gamma_t_ratio
2.012249999999992,1.0652124118091497,0.32460802253879784,0.43332332694196424,1.3349125617811017,-0.03555862557387451,-0.004852058522568224,-0.007130891476037909,1.4696631219244827
6.0367499999999765,1.1076917043908856,0.3466748375963102,0.4595198309769569,1.3255067317924312,-0.04182031567640156,-0.008076095054878362,-0.009342892246775734,1.1568576376688586
10.06124999999996,1.0861701823163687,0.3367774699740203,0.44151013446883325,1.3109847713473595,-0.005195553965113002,0.0018007979955936147,0.006517457858527465,3.6192054158629
14.085749999999946,1.0950183653592132,0.34006662985835423,0.45446606583907606,1.336403004400555,0.05136753042338653,0.0007973696211502442,-0.003726353910479832,-4.6733081015857945
18.110249999999926,0.9767564278146763,0.28171471245836444,0.374485203808185,1.3293065191386888,0.05228465481232541,0.0475886692736027,0.062294695472667,1.309023690377106
22.134749999999915,0.931242846937406,0.25861865193115563,0.34543108258074345,1.3356773767141024,0.03510522474323924,0.04966082380436555,0.06414587741571441,1.2916796883678663
26.1592499999999,0.9224869587242037,0.2546915695072729,0.33693243775185155,1.3229037710344402,0.03329908060895092,0.03956526524343303,0.05422211081929579,1.3704472972867399
30.18374999999988,0.840947000203751,0.21368622664252304,0.2827875102429432,1.3233773401596918,-0.01853150205421614,0.06608355406610261,0.08849988117831036,1.3392118875716785
34.208249999999865,0.7401198002978562,0.16271573138590945,0.21865108232321395,1.3437611745396874,-0.03904226648158142,0.09680214999938892,0.12619231382228616,1.3036106514481627
38.232749999999854,0.6364147608809805,0.11113832283392201,0.14802744119421268,1.3319207760172467,-0.04351166582337911,0.12375253404095345,0.16423859224307438,1.3271533671280047
42.257249999999836,0.5625855497892719,0.07407943728446374,0.0994852051530338,1.3429530352803891,-0.046563345673082616,0.13482472439610507,0.17839652880987017,1.3231736953954703
46.28174999999982,0.5010168135445874,0.04337877681083186,0.05806372935051781,1.338528506779358,-0.048831241089662886,0.14043758253813948,0.18651497482264492,1.328098728643324
50.3062499999998,0.4472705911222442,0.016555405244444456,0.022014762348805894,1.3297628190764734,-0.04816911769989281,0.14359321257196161,0.1911185727337951,1.3309721908897065
54.33074999999979,0.3972322380527683,-0.008498035329776063,-0.011159475161956301,1.3131829568717939,-0.04550431366888158,0.146402335221299,0.1946830731247488,1.3297812007606953
58.35524999999977,0.35581171308293486,-0.029240338860126867,-0.038679982972101346,1.3228295047170846,-0.044277882316686674,0.14612022118848184,0.19426190544483699,1.3294662700671438
62.379749999999746,0.33185055900664684,-0.041199300200364074,-0.054721183057351346,1.3282066149479834,-0.043786872337556376,0.13903222704270507,0.18497405911238515,1.330440165182484
66.40424999999975,0.3062987165962482,-0.05396307541645648,-0.0717631110134068,1.3298558404905523,-0.042465723998438495,0.1347053958950363,0.17928304597416264,1.3309269816768265
70.42874999999972,0.280143166441424,-0.06698768833360418,-0.08936510348323454,1.334052655141479,-0.03213347339720127,0.13049782631178367,0.1739616743904957,1.3330618547995488
74.45324999999971,0.26145081540935494,-0.07633260055154845,-0.10174410389245027,1.3329049863005924,-0.0204160212634778,0.12318857801998198,0.16362559971151844,1.3282530112895476
78.47774999999969,0.24794597717116312,-0.083156654535089,-0.11046113648908834,1.3283499331070117,-0.044172958805597407,0.10826360909189042,0.14345420348394397,1.3250454579080675
