canon_hash,repro_hash,output_digest,rho_init_used,p_init_used,w_effective_init,start_z_used,a_init_used,genesis_mode,a_end,H_end,rho_end,M_X_end,H_min,H_max,H_z0,H_floor_count,z_start,z_end,fs8_min,fs8_max,fs8_z0,fs8_masked_count,fs8_min_unmasked,fs8_max_unmasked,fs8_z0_unmasked,D0_index,D0,sigma8_0,param,value,run_index,rms_H_vs_baseline,rms_fs8_vs_baseline,rms_definition,rms_n_points
009290963f444870dc585f6308871330e50c78dd010ad8796e46ccef07aec55e,43af9132b4114c1e71b2f6e07255244215b57755b3f8a1803e76debc0d951d2d,f6b25c7f3cc1cd3e52266481b3c401da3fa62a25f7881307232de36ba36bf592,0.2,-0.2,-1.0,2.0,0.3333333333333333,steady_state,0.9999999999999759,0.3415650260199308,0.2,0.116666666999996,0.0,0.3415650260199308,0.3415650260199308,180,1.9890339683968157,2.4202861936828413e-14,0.0,0.0,0.0,180,0.0,0.0,0.0,299,1e-30,0.811,alpha_mem,0.0,0,0.0,0.0,rms = sqrt(mean((x_i - x_i_baseline)^2)); fs8 uses aligned points where both baseline and run are unmasked and fsigma8 is not None,"{'H': 300, 'fs8': 120}"
36acba0ce70ca8bc19c360668e4f6c0e8fb003e03951255146da1d2cc9f6f874,8ca3430e5281435b65e788dc6b20c7c7bc52891d89222b2c1f8a0268ca28d947,88806e2e57921cd807baa1057a0e6610d0564e4c9b60bf44aa76a2a854008aa2,0.2,-0.2,-1.0,2.0,0.3333333333333333,steady_state,0.9999999999999759,0.34156502601993083,0.2,0.116666666999996,0.0,0.34156502601993083,0.34156502601993083,213,1.9890339683968157,2.4202861936828413e-14,0.0,0.0,0.0,213,0.0,0.0,0.0,299,1e-30,0.811,alpha_mem,0.1,1,0.05103677059016404,0.0,rms = sqrt(mean((x_i - x_i_baseline)^2)); fs8 uses aligned points where both baseline and run are unmasked and fsigma8 is not None,"{'H': 300, 'fs8': 87}"
9b8a611986f366489d6a3c316a887bfce3932a2962037ed33946d04b9eb57a8b,6d25bd4a34c5191b72bae661688b0728bb5fb8ebfc91f17eddfa7320deddbd6c,52a8c59ff37d8ee4d663c345d610404029a78b405e173fad856736caab2f0447,0.2,-0.2,-1.0,2.0,0.3333333333333333,steady_state,0.9999999999999759,0.0,0.2,-0.3034217841893763,0.0,0.0,0.0,300,1.9890339683968157,2.4202861936828413e-14,,,,300,,,,299,1e-30,0.811,alpha_mem,0.333333333,2,0.16366467356779751,,rms = sqrt(mean((x_i - x_i_baseline)^2)); fs8 uses aligned points where both baseline and run are unmasked and fsigma8 is not None,"{'H': 300, 'fs8': 0}"
64c184d42a4a93afd5d4990ccf0780d9fce0616225658c5f3873558f92d82596,f10d71a253c1e495f7d2de88780d5fb3d7c025dc102eb6b6114284772a423859,52a8c59ff37d8ee4d663c345d610404029a78b405e173fad856736caab2f0447,0.2,-0.2,-1.0,2.0,0.3333333333333333,steady_state,0.9999999999999759,0.0,0.2,-0.3034217841893763,0.0,0.0,0.0,300,1.9890339683968157,2.4202861936828413e-14,,,,300,,,,299,1e-30,0.811,alpha_mem,0.5,3,0.16366467356779751,,rms = sqrt(mean((x_i - x_i_baseline)^2)); fs8 uses aligned points where both baseline and run are unmasked and fsigma8 is not None,"{'H': 300, 'fs8': 0}"
bdb71ddc06c077cd4daf44730b38ae4d3d81d8101f0b53ba51100156c4b0372f,87eeec3275ab57152780e280151c4db0b588e1d938caedc179aac40803f67f37,52a8c59ff37d8ee4d663c345d610404029a78b405e173fad856736caab2f0447,0.2,-0.2,-1.0,2.0,0.3333333333333333,steady_state,0.9999999999999759,0.0,0.2,-0.3034217841893763,0.0,0.0,0.0,300,1.9890339683968157,2.4202861936828413e-14,,,,300,,,,299,1e-30,0.811,alpha_mem,1.0,4,0.16366467356779751,,rms = sqrt(mean((x_i - x_i_baseline)^2)); fs8 uses aligned points where both baseline and run are unmasked and fsigma8 is not None,"{'H': 300, 'fs8': 0}"
